,PERMNO,year,ret,price
11238,20547,1991,-0.30000122,1.984375
11239,20547,1992,-0.46938798,0.90625
11240,20547,1993,4.76E-07,0.6705725
11241,20547,1994,-0.153845127,0.492186667
11242,20547,1995,1.363634968,0.856770833
11243,20547,1996,-0.057692804,1.388020833
11244,20547,1997,1.265304469,2.861979167
11245,20547,1998,-0.252251441,2.419270833
11246,20547,1999,0.939759024,4.209821429
11247,20562,1990,0.344784285,46.4375
11248,20562,1991,-0.036498423,53.67708333
11249,20562,1992,0.544893219,66.39583333
11250,20562,1993,0.142726333,54.20833333
11251,20562,1994,0.098769914,45.84375
11252,20571,1990,-0.172650102,6.3125
11253,20571,1991,0.308226236,7.96875
11254,20571,1992,-0.032898257,7.78125
11255,20571,1993,1.060077671,13.29166667
11256,20571,1994,0.347142505,17.74479167
11257,20571,1995,-0.343550584,22.94791667
11258,20571,1996,0.021254432,15.1875
11259,20571,1997,0.579147434,21.78645833
11260,20571,1998,-0.425781384,16.796875
11261,20571,1999,-0.274935605,9.315104167
11262,20571,2000,0.165335362,9.153958333
11263,20571,2001,0.028442183,10.8925
11264,20571,2002,-0.190951987,9.436
11265,20571,2003,0.685864037,12.71083333
11266,20571,2004,0.241677601,14.55666667
11267,20571,2005,-0.016216379,19.40500833
11268,20571,2006,0.42409338,19.38875
11269,20598,1997,-0.251669855,5.2421875
11270,20598,1998,-0.037114988,4.244791667
11271,20598,1999,-0.251986746,1.955729167
11272,20598,2000,0.227210264,3.675104167
11273,20598,2001,-0.205962123,3.057083333
11274,20598,2002,0.486974634,2.605483333
11275,20598,2003,4.203700069,19.56041667
11276,20598,2004,-0.565557371,9.824833333
11277,20598,2005,0.144142422,6.7025
11278,20598,2006,1.396631587,10.4375
11279,20598,2007,1.071401858,27.395
11280,20598,2008,-0.205433017,27.97333333
11281,20598,2009,0.310861554,30.81333333
11282,20598,2010,0.037373359,29.90416667
11283,20598,2011,0.251914981,35.56916667
11284,20598,2012,0.226344523,42.56851667
11285,20598,2013,0.627517682,56.64416667
11286,20598,2014,0.439956026,56.14
11287,20598,2015,-0.109673613,50.96166667
11288,20598,2016,-0.10649928,40.07541667
11289,20618,1990,-0.057357766,46.96875
11290,20618,1991,0.058555618,48.51041667
11291,20618,1992,0.170113869,48.75
11292,20618,1993,0.138540791,57.4375
11293,20618,1994,0.186483927,59.61458333
11294,20618,1995,-0.027056108,44.16666667
11295,20618,1996,0.482863832,37.26041667
11296,20618,1997,0.129446932,49.28645833
11297,20618,1998,-0.40750338,32.53125
11298,20618,1999,-0.216343581,23.40625
11299,20618,2000,0.448382366,29.97895833
11300,20618,2001,0.03532129,26.11
11301,20618,2002,-0.439468769,14.21666667
11302,20618,2003,1.210735218,27.6575
11303,20618,2004,0.532529283,54.06666667
11304,20618,2005,1.24788422,82.34916667
11305,20618,2006,0.137969883,113.2366675
11306,20618,2007,-0.323141628,82.62749917
11307,20618,2008,-0.507085831,22.22833333
11308,20618,2009,0.622732333,28.23583333
11309,20618,2010,0.790082625,41.5825
11310,20618,2011,-0.159424006,51.6425
11311,20618,2012,-0.043632926,48.59833333
11312,20618,2013,0.420720429,59.81833333
11313,20618,2014,-0.37889906,45.47416667
11314,20618,2015,-0.129260562,33.16
11315,20618,2016,0.159011509,37.72666667
11316,20626,1990,-0.019067511,48.48958333
11317,20626,1991,0.136298181,55.6875
11318,20626,1992,0.029749195,55.3125
11319,20626,1993,0.205355982,60.9375
11320,20626,1994,0.140988015,70.35416667
11321,20626,1995,0.099488981,76.88541667
11322,20626,1996,0.187526864,80.58333333
11323,20626,1997,0.153684713,94.50520833
11324,20626,1998,0.360016299,99.60416667
11325,20626,1999,-0.263525332,109.125
11326,20626,2000,0.144673057,31.573125
11327,20626,2001,0.076103649,33.48416667
11328,20626,2002,-0.0568683,29.44666667
11329,20626,2003,0.361084698,38.76416667
11330,20626,2004,0.125534775,46.9375
11331,20626,2005,-0.092854892,42.76583333
11332,20626,2006,0.175122304,41.48166667
11333,20626,2007,-0.175360369,40.35083333
11334,20626,2008,-0.50539891,19.71166667
11335,20626,2009,0.503105442,26.15416667
11336,20626,2010,0.549476191,33.23583333
11337,20626,2011,-0.091997344,30.68583333
11338,20626,2012,0.063733993,31.2637
11339,20626,2013,0.648722144,44.17166667
11340,20626,2014,0.02781591,49.78
11341,20626,2015,0.00805297,48.6375
11342,20626,2016,0.309128535,58.2625
11343,20651,1990,-0.687499844,-0.207386364
11344,20670,1990,0.307691239,0.875
11345,20670,1991,2.411767666,5.098958333
11346,20670,1992,0.03448337,7.979166667
11347,20670,1993,-0.433332777,6.666666667
11348,20670,1994,1.411763592,6.90625
11349,20670,1995,3.487804969,28.55729167
11350,20670,1996,-0.804347891,7.390625
11351,20670,1997,-0.583333556,3.21875
11352,20670,1998,2.466664536,2.763020833
11353,20670,1999,6.038470989,25.790365
11354,20670,2000,-0.91147541,18.85277778
11355,20670,2001,0.172840794,5.256633333
11356,20670,2002,-0.248420777,4.041583333
11357,20670,2003,0.980394013,9.311583333
11358,20670,2004,0.005656641,7.078333333
11359,20670,2005,0.250351615,10.22916667
11360,20670,2006,-0.535433285,6.986666667
11361,20670,2007,-0.508474647,3.043333333
11362,20670,2008,-0.605911262,1.002508333
11363,20670,2009,1.662499515,2.7155
11364,20670,2010,0.422535352,2.872416667
11365,20670,2011,1.41914449,4.601666667
11366,20670,2012,0.991813472,9.8825
11367,20670,2013,0.48356213,22.80666667
11368,20670,2014,-0.156971726,18.42833333
11369,20670,2015,-0.18893661,17.10083333
11370,20670,2016,0.372721826,15.82333333
11371,20693,1990,-0.440000685,1.833333333
11372,20693,1991,-0.46428566,1.1875
11373,20693,1992,1.666664169,1.1015625
11374,20693,1993,-0.30000026,2.4375
11375,20693,1994,0.071427129,1.903645833
11376,20693,1995,-0.266666513,1.546875
11377,20693,1996,-0.50000002,1.013020833
11378,20693,1997,0.363635472,1
11379,20693,1998,-0.599999331,0.606770833
11380,20693,1999,-0.885416841,1.0625
11381,20723,1990,0.710146311,10.375
11382,20723,1991,-0.322034355,15.95833333
11383,20723,1992,0.824998762,15.33333333
11384,20723,1993,0.246576425,23.22916667
11385,20723,1994,0.101649245,28.359375
11386,20723,1995,-0.391521687,20.54166667
11387,20723,1996,-0.081965481,14.09895833
11388,20723,1997,0.250001758,18.92708333
11389,20723,1998,0.25000111,12.28645833
11390,20723,1999,2.360000344,51.80989583
11391,20723,2000,-0.974149585,12.42
11392,20730,1990,-0.186906054,167.46875
11393,20730,1991,0.206227879,164.625
11394,20730,1992,0.218401731,207.2291667
11395,20730,1993,0.345891382,288.53125
11396,20730,1994,0.077149598,125.9583333
11397,20730,1995,0.206735775,79.53125
11398,20750,1990,0.144134423,26.78125
11399,20750,1991,0.184582644,28.58333333
11400,20750,1992,0.260846552,33.64583333
11401,20750,1993,0.056725622,24.36458333
11402,20750,1994,-0.065923738,32.15625
11403,20750,1995,0.181636653,33.64583333
11404,20750,1996,0.334567521,40.125
11405,20750,1997,0.184078554,38.45833333
11406,20750,1998,0.086086068,25.15104167
11407,20750,1999,-0.03288275,26.92708333
11408,20750,2000,0.105361156,25.87583333
11409,20750,2001,0.028141911,25.25583333
11410,20750,2002,0.165421268,25.6975
11411,20750,2003,0.019370185,27.55333333
11412,20750,2004,0.409871078,32.84
11413,20750,2005,-0.019632746,39.91833333
11414,20750,2006,0.080746623,38.46916667
11415,20750,2007,-0.098167161,37.76
11416,20750,2008,0.160303229,39.69416667
11417,20750,2009,0.001020035,37.00583333
11418,20750,2010,0.083614649,35.195
11419,20750,2011,0.020895521,18.335
11420,20750,2012,0.092083828,19.0775
11421,20750,2013,0.27712981,22.44166667
11422,20750,2014,-0.030273994,24.1975
11423,20750,2015,0.572618973,25.08166667
11424,20750,2016,0.075559933,34.1675
11425,20765,1990,-0.056126592,8.104166667
11426,20765,1991,0.473314316,12.55208333
11427,20765,1992,0.165517555,12.1875
11428,20765,1993,-0.2221214,14.59375
11429,20765,1994,-0.019507978,12.41666667
11430,20765,1995,0.478720672,12.46875
11431,20765,1996,0.585391139,17.86458333
11432,20765,1997,0.115801222,27.265625
11433,20765,1998,0.027525915,22.4375
11434,20765,1999,-0.405726939,12.5
11435,20765,2000,0.620421373,9.92125
11436,20765,2001,0.127768151,13.2025
11437,20765,2002,-0.369102783,8.449166667
11438,20765,2003,0.523929586,10.56083333
11439,20765,2004,0.438390407,16.76166667
11440,20765,2005,-0.16770519,18.79666667
11441,20765,2006,-0.184653869,13.72583333
11442,20765,2007,-0.452181174,10.60333333
11443,20765,2008,-0.733240321,4.02
11444,20765,2009,1.293197891,5.508333333
11445,20765,2010,0.465753814,5.42
11446,20765,2011,0.014019665,5.6925
11447,20765,2012,1.497693412,11.11083333
11448,20765,2013,0.174662322,17.58
11449,20765,2014,0.079057465,18.70166667
11450,20765,2015,-0.113052741,17.69166667
11451,20765,2016,0.137856077,19.54916667
11452,20803,1990,-0.53846205,-2.682291667
11453,20803,1991,-0.166667277,-1.744791667
11454,20803,1992,0.880001116,-1.041666667
11455,20803,1993,0.106382322,-0.421875
11456,20803,1994,0.384615342,-1.3125
11457,20803,1995,0.99999987,0.614583333
11458,20803,1996,-0.35416658,5.635416667
11459,20803,1997,0.182795886,-2.40625
11460,20897,1990,0.29729549,5.78125
11461,20897,1991,1.166668647,21.14583333
11462,20897,1992,-0.615384254,11.4375
11463,20897,1993,-0.149999915,4.4453125
11464,20897,1994,1.500000106,5.098958333
11465,20897,1995,-0.464706463,8.265625
11466,20897,1996,-0.758241827,2.1953125
11467,20917,1990,0.133332615,3.208333333
11468,20917,1991,-0.260001449,0.479166667
11469,20917,1992,0.461081927,3.557291667
11470,20917,1993,0.770565722,5.541666667
11471,20917,1994,-0.168477142,10.01041667
11472,20917,1995,-0.170400105,9.333333333
11473,20917,1996,0.036719493,7.53125
11474,20917,1997,0.151614495,9.0625
11475,20917,1998,-0.256856511,5.515625
11476,20917,1999,0.176470665,5.197916667
11477,20917,2000,-0.179333691,0.903125
11478,20917,2001,0.080424,3.234166667
11479,20917,2002,0.318799077,3.0975
11480,20968,1990,-0.384614345,0.209635833
11481,20968,1991,0.125000108,0.653409091
11482,20968,1992,-0.555555186,0.252604167
11483,20968,1993,4.85E-07,0.223958333
11484,20968,1994,-0.2500001,0.221354167
11485,20968,1995,-0.333333433,0.107142857
11486,20984,1990,-0.657894861,1.229166667
11487,20984,1991,-0.3076924,0.515625
11488,21004,1990,-0.033630407,29.125
11489,21004,1991,0.136634484,31.47916667
11490,21004,1992,0.193405655,35.125
11491,21004,1993,-0.093674993,34.5625
11492,21004,1994,0.166489,32.3125
11493,21004,1995,0.372476789,41.86458333
11494,21004,1996,0.023378092,43.80208333
11495,21004,1997,0.314830259,51.88541667
11496,21004,1998,0.40082845,61.94270833
11497,21004,1999,-0.151648916,69.61979167
11498,21020,1990,-0.052629735,53.77083333
11499,21020,1991,0.06378512,65.625
11500,21020,1992,-0.021277212,63.52083333
11501,21020,1993,-0.061264343,64
11502,21020,1994,0.256843389,60.01041667
11503,21020,1995,0.219430118,80.1875
11504,21020,1996,0.016484149,85.875
11505,21020,1997,0.799998887,122.5885417
11506,21020,1998,-0.180178937,62.46875
11507,21020,1999,-0.145517473,49.74479167
11508,21020,2000,0.366620042,35.385625
11509,21020,2001,-0.533351772,23.73916667
11510,21020,2002,-0.347568161,6.148333333
11511,21020,2003,0.100908071,12.51416667
11512,21020,2004,1.01E-06,9.639166667
11513,21020,2005,1.099090602,20.00166667
11514,21020,2006,0.036584182,28.22416667
11515,21020,2007,-0.805692996,15.62833333
11516,21020,2008,-0.214843812,7.1075
11517,21020,2009,0.686567412,7.080833333
11518,21020,2010,-0.203539427,6.791666667
11519,21020,2011,-0.9351851,2.353333333
11520,21020,2014,-0.061878585,44.75591667
11521,21020,2015,-0.283580564,38.6375
11522,21020,2016,0.793748093,43.03333333
11523,21039,1990,0.012169958,30.16666667
11524,21039,1991,-0.036658882,35.875
11525,21039,1992,-0.05459681,43.04166667
11526,21039,1993,-0.265221672,29.23958333
11527,21039,1994,-0.483226923,18.16666667
11528,21039,1995,-0.812499949,3.260416667
11529,21039,1996,-0.694444342,1.209375
11530,21039,1998,-0.896341414,2.05078125
11531,21055,1990,-0.136363896,4.104166667
11532,21055,1991,0.05263175,5.8125
11533,21055,1992,0.549998567,8.760416667
11534,21055,1993,-0.580645027,5.40625
11535,21055,1994,-0.038461542,2.697916667
11536,21055,1995,1.479997202,4.979166667
11537,21055,1996,0.830644819,10.06770833
11538,21055,1997,0.162995134,14.15625
11539,21055,1998,-0.117425718,8.552083333
11540,21055,1999,0.103004462,12.765625
11541,21055,2000,1.091827917,23.45041667
11542,21055,2001,-0.275297335,23.61333333
11543,21055,2002,-0.273100226,15.94083333
11544,21055,2003,0.335029069,19.35916667
11545,21055,2004,0.569615872,28.14666667
11546,21055,2005,-0.086815366,38.19083333
11547,21055,2006,0.544434487,39.8725
11548,21055,2007,-0.346552202,35.47583333
11549,21055,2008,-0.391968166,22.54583333
11550,21055,2009,0.401705273,26.38333333
11551,21055,2010,0.980233748,37.12
11552,21055,2011,0.154511107,61.54916667
11553,21055,2012,0.113716718,62.37083333
11554,21055,2013,0.226005783,72.17916667
11555,21055,2014,-0.196029471,73.41
11556,21055,2015,-0.026047931,63.14583333
11557,21055,2016,-0.472866068,56.16416667
11558,21135,1990,0.130028236,22.375
11559,21135,1991,0.676622623,37.55208333
11560,21135,1992,0.038117735,30.66666667
11561,21135,1993,-0.250270694,30.57291667
11562,21135,1994,0.169985979,25.48958333
11563,21135,1995,0.021486729,25.82291667
11564,21135,1996,0.42728944,30.08854167
11565,21135,1997,0.042459033,31.390625
11566,21135,1998,0.110228142,24.5625
11567,21135,1999,-0.215732695,21.390625
11568,21135,2000,0.066845913,21.55645833
11569,21135,2001,0.41405076,25.81166667
11570,21135,2002,-0.23437,23.93666667
11571,21135,2003,0.212882781,24.38
11572,21135,2004,-0.234298306,20.40333333
11573,21135,2005,-0.171358994,18.99083333
11574,21135,2006,0.606830584,20.4925
11575,21135,2007,-0.224088203,19.07333333
11576,21135,2008,-0.848093556,9.0775
11577,21135,2009,1.68000228,7.885833333
11578,21135,2010,0.823607595,13.86333333
11579,21135,2011,-0.642857834,6.449166667
11580,21135,2012,0.447915955,4.774166667
11581,21135,2013,0.807196546,11.69
11582,21135,2014,0.335988452,13.44416667
11583,21135,2015,-0.202622711,11.98333333
11584,21135,2016,0.366964929,14.875
11585,21143,1990,0.375921993,19.22916667
11586,21143,1991,0.167858213,23.60416667
11587,21143,1992,0.358200281,31.07291667
11588,21143,1993,-0.263663817,28.71875
11589,21143,1994,-0.036383272,23.38541667
11590,21143,1995,0.032091639,20.84375
11591,21143,1996,0.262492634,24.375
11592,21143,1997,0.361095622,36.95833333
11593,21143,1998,0.066360619,38.36979167
11594,21143,1999,-0.524288406,25.734375
11595,21178,1990,0.375990141,35.02083333
11596,21178,1991,0.059179535,44.09375
11597,21178,1992,0.555873583,55.17708333
11598,21178,1993,0.02356014,65.54166667
11599,21178,1994,0.61964689,67.30208333
11600,21178,1995,0.358226239,73.9375
11601,21178,1996,0.25548186,90.02604167
11602,21178,1997,0.037828106,105.8854167
11603,21178,1998,-0.282107776,68.28125
11604,21178,1999,-0.315833833,24.75
11605,21178,2000,0.512795574,34.30166667
11606,21178,2001,0.892498558,52.21083333
11607,21178,2002,-0.309321792,54.02583333
11608,21178,2003,0.112788532,48.60666667
11609,21178,2004,0.265980061,58.56916667
11610,21178,2005,0.125073178,67.1875
11611,21178,2006,0.331449872,91.46916667
11612,21178,2007,0.06418327,104.72
11613,21178,2008,-0.160386,86.13916667
11614,21178,2009,-0.046582767,77
11615,21178,2010,0.130063142,75.20583333
11616,21178,2011,0.126116339,81.54333333
11617,21178,2012,0.305400342,94.81833333
11618,21178,2013,0.534637391,146.5608333
11619,21178,2014,0.192805193,187.5441692
11620,21178,2015,0.374944246,219.7333317
11621,21178,2016,0.149083373,259.2241667
11622,21186,1990,0.347859403,28.08333333
11623,21186,1991,0.188596488,37.125
11624,21186,1992,-0.085713151,34.96875
11625,21186,1993,-0.065535009,33.57291667
11626,21186,1994,0.480690308,38.64583333
11627,21186,1995,0.043704615,33.16666667
11628,21186,1996,0.085122994,28.890625
11629,21186,1997,-0.075929144,31.91666667
11630,21186,1998,0.063408517,25.22395833
11631,21186,1999,-0.119118996,28.97135417
11632,21186,2000,0.011951861,26.6825
11633,21186,2001,0.381123536,29.9425
11634,21186,2002,-0.23601225,23.595
11635,21186,2003,0.23169512,26.9975
11636,21186,2004,-0.017166522,30.76833333
11637,21186,2005,0.029171631,27.80916667
11638,21186,2006,0.304248884,30.03083333
11639,21186,2007,-0.303045764,29.02083333
11640,21186,2008,-0.264180608,16.2075
11641,21186,2009,0.407557759,24.03416667
11642,21186,2010,0.554582781,28.01333333
11643,21186,2011,0.00456472,29.1925
11644,21186,2012,0.223814788,32.265
11645,21186,2013,0.367959613,37.76
11646,21186,2014,0.089004608,46.57
11647,21186,2015,-0.260812279,46.0225
11648,21186,2016,0.50255707,50.93333333
11649,21207,1990,-0.074283151,38.92708333
11650,21207,1991,0.238269443,40.9375
11651,21207,1992,0.097463195,45.41666667
11652,21207,1993,-0.03203629,50.47916667
11653,21207,1994,0.053197821,40.01041667
11654,21207,1995,0.19057139,49.33333333
11655,21207,1996,-0.201631047,43.9375
11656,21207,1997,-0.390445999,32.640625
11657,21207,1998,-0.153137625,19.19791667
11658,21207,1999,0.094002575,22.33333333
11659,21207,2000,-0.133386528,17.109375
11660,21207,2001,0.422009884,23.72666667
11661,21207,2002,0.238801181,27.4275
11662,21207,2003,0.200077967,41.8825
11663,21207,2004,0.015868025,42.72916667
11664,21207,2005,0.367159739,49.70583333
11665,21207,2006,-0.255011751,44.6825
11666,21207,2007,0.346645246,47.73166667
11667,21207,2008,-0.208805581,40.72166667
11668,21207,2009,0.522715833,48.72333333
11669,21207,2010,-0.115942545,57.935
11670,21207,2011,-0.078817442,57.69958333
11671,21207,2012,-0.360322433,43.42041667
11672,21207,2013,-0.129199071,25.5375
11673,21207,2014,-0.077502353,23.44916667
11674,21207,2015,0.682245011,23.75333333
11675,21207,2016,-0.167750236,35.7425
11676,21258,1990,0,16.875
11677,21282,1990,-0.143856118,27.5
11678,21282,1991,0.029760865,26.33333333
11679,21282,1992,0.366824802,30.54166667
11680,21282,1993,0.063107438,37.42708333
11681,21282,1994,-0.002076284,35.36458333
11682,21282,1995,0.291177897,42.42708333
11683,21282,1996,0.132707942,41.47916667
11684,21282,1997,0.1674225,53.22916667
11685,21282,1998,-0.11243273,45.80208333
11686,21282,1999,0.443913634,63.23958333
11687,21282,2000,0.080795869,71.20458333
11688,21282,2001,-0.02381,69.7
11689,21290,1990,0.332020854,13.71875
11690,21290,1991,0.080841669,16.875
11691,21290,1992,0.40288209,17.89583333
11692,21290,1993,0.133394087,25.02083333
11693,21290,1994,0.285537473,27.125
11694,21290,1995,0.329676278,37.48958333
11695,21290,1996,0.795865422,52.80208333
11696,21290,1997,0.329795306,72.953125
11697,21290,1998,-0.010564904,40.79166667
11698,21290,1999,0.26434778,38.85625
11699,21304,1990,0.200000144,0.220051667
11700,21304,1991,0.249999796,0.316405833
11701,21304,1992,1.799998466,0.9765625
11702,21304,1993,-0.214283543,4.591145833
11703,21304,1994,0.121211339,3.765625
11704,21304,1995,-0.135135206,4.161458333
11705,21304,1996,0.054688,4.21875
11706,21338,1990,0.013814151,15.20833333
11707,21338,1991,0.139211125,16.40625
11708,21338,1992,0.2029922,17.85416667
11709,21338,1993,0.377656404,28.29166667
11710,21338,1994,-0.358892987,20.875
11711,21338,1995,0.031934693,19.30208333
11712,21338,1996,0.94573981,23.86458333
11713,21338,1997,0.945517913,47.56770833
11714,21338,1998,-0.229473114,51.98958333
11715,21338,1999,-0.815994988,22.31770833
11716,21338,2000,-0.822997022,4.287916667
11717,21338,2001,-0.520710076,0.876666667
11718,21371,1990,0.735253287,30.71875
11719,21371,1991,0.005857252,33.17708333
11720,21371,1992,-0.046924852,28.42708333
11721,21371,1993,0.723811984,42.890625
11722,21371,1994,0.208528632,45.00390667
11723,21371,1995,0.529465746,58.55208333
11724,21371,1996,0.192654557,66.0950525
11725,21371,1997,0.639758158,79.28125
11726,21371,1998,0.027500229,76.88541667
11727,21371,1999,0.156226191,54.95833333
11728,21371,2000,0.400486433,86.64604167
11729,21371,2001,-0.108676552,68.38916667
11730,21371,2002,0.048873668,60.37166667
11731,21371,2003,0.091459993,63.41333333
11732,21371,2004,-0.175727783,52.7
11733,21371,2005,0.121728306,66.29916667
11734,21371,2006,0.104359455,68.51583333
11735,21371,2007,-0.263226545,59.40083333
11736,21371,2008,-0.397537991,38.7375
11737,21371,2009,0.571147675,32.77916667
11738,21371,2010,0.379253311,38.555
11739,21371,2011,-0.055659013,42.40166667
11740,21371,2012,0.153070439,42.86583333
11741,21371,2013,0.481290948,63.40166667
11742,21371,2014,0.241261907,81.60666667
11743,21371,2015,-0.048775113,81.9025
11744,21371,2016,0.022478075,76.27666667
11745,21397,1990,-0.044373854,26.60416667
11746,21397,1991,-0.023353826,26.38541667
11747,21397,1992,0.235672128,29.1875
11748,21397,1993,-0.019681284,31.63541667
11749,21397,1994,0.593136557,40.19791667
11750,21397,1995,-0.19549313,47.79166667
11751,21397,1996,0.328986106,45.29166667
11752,21397,1997,-0.10628669,53.640625
11753,21397,1998,-0.02171657,40.640625
11754,21397,1999,0.533058988,57.77840909
11755,21573,1990,0.427981304,56.83333333
11756,21573,1991,0.015103805,71.28125
11757,21573,1992,-0.060020441,64.77083333
11758,21573,1993,0.060846944,66.625
11759,21573,1994,0.323262444,76.14583333
11760,21573,1995,-0.117442986,46.17708333
11761,21573,1996,0.347982705,42.18229167
11762,21573,1997,-0.095981235,48.32291667
11763,21573,1998,0.196268021,45.02083333
11764,21573,1999,-0.392274448,44.640625
11765,21573,2000,0.231853073,35.93395833
11766,21573,2001,0.250292436,40.70666667
11767,21573,2002,-0.157797803,36.0575
11768,21573,2003,0.281976613,41.175
11769,21573,2004,-0.305918914,37.97416667
11770,21573,2005,0.102733733,32.43083333
11771,21573,2006,0.243276931,35.525
11772,21573,2007,-0.384252133,31.5775
11773,21573,2008,-0.300896913,15.53916667
11774,21573,2009,0.508493629,23.485
11775,21573,2010,0.352680132,26.88833333
11776,21573,2011,0.004229673,29.88416667
11777,21573,2012,0.577604869,40.49583333
11778,21573,2013,0.171671039,47.3225
11779,21573,2014,-0.015527928,51.6175
11780,21573,2015,-0.070975689,40.815
11781,21573,2016,0.384631817,51.0525
11782,21638,1990,0.080732009,2.390625
11783,21638,1991,1.349936872,5.114583333
11784,21638,1992,0.382181176,12.203125
11785,21726,1990,-0.023113053,17.17708333
11786,21726,1991,0.147597706,13.14583333
11787,21726,1992,0.021031319,16.84375
11788,21726,1993,0.146654959,9.921875
11789,21726,1994,0.49027502,21.03125
11790,21726,1995,-0.137217201,14.54166667
11791,21726,1996,0.48904003,14.92708333
11792,21726,1997,-0.032751524,17.32291667
11793,21726,1998,-0.208643593,13.625
11794,21726,1999,-0.111885448,10.48958333
11795,21726,2000,-0.156099134,13.62916667
11796,21726,2001,0.549998056,12.26416667
11797,21726,2002,0.144994106,14.87083333
11798,21726,2003,0.829766134,23.0875
11799,21726,2004,0.398436104,33.50333333
11800,21726,2005,-0.070691599,46.57666667
11801,21726,2006,1.005127705,54.66
11802,21726,2007,-0.452003335,54.83333333
11803,21726,2008,-0.622135704,29.59583333
11804,21726,2009,1.26998117,28.68333333
11805,21726,2010,0.354430128,41.24083333
11806,21726,2011,0.009203204,47.01416667
11807,21726,2012,0.407785376,59.88666667
11808,21742,1990,0.229163418,7.739583333
11809,21742,1991,0.512983683,14.875
11810,21742,1992,0.2425393,16.65625
11811,21742,1993,0.238205579,17.66666667
11812,21742,1994,0.591399497,14.66666667
11813,21742,1995,0.109227413,22.08854167
11814,21742,1996,0.089427775,18.7109375
11815,21742,1997,0.545479257,20.78125
11816,21742,1998,-0.090441829,13.90885417
11817,21742,1999,-0.304953824,11.8046875
11818,21742,2000,0.261325514,12.28708333
11819,21742,2001,-0.067663425,13.0875
11820,21742,2002,0.18268979,12.21
11821,21742,2003,0.307443151,16.3475
11822,21742,2004,0.093233545,17.91416667
11823,21742,2005,0.272014508,23.1575
11824,21742,2006,0.09894722,24.68416667
11825,21742,2007,-0.141225709,25.745
11826,21742,2008,0.12199303,25.97833333
11827,21742,2009,0.373188787,31.95666667
11828,21742,2010,0.276584947,40.69791667
11829,21742,2011,0.356796717,51.47416667
11830,21742,2012,0.031963824,56.30166667
11831,21742,2013,0.180618179,69.83666667
11832,21742,2014,0.37586629,83.31083333
11833,21742,2015,0.384650688,113.1070825
11834,21742,2016,-0.178877051,117.8849992
11835,21785,1990,-0.225000486,0.5234375
11836,21785,1991,0.354841272,1.06901
11837,21785,1992,4.047615517,2.557291667
11838,21785,1993,-0.30188755,6.6875
11839,21785,1994,-0.432432474,3.75
11840,21785,1995,0.690477497,2.583333333
11841,21785,1996,-0.352112521,2.846354167
11842,21785,1997,-0.163043545,2.723958333
11843,21785,1998,-0.285714419,1.216145833
11844,21785,1999,-0.381818412,1.286458333
11845,21785,2000,-0.117646482,0.875
11846,21785,2003,0.269696881,6.61125
11847,21785,2004,0.1652973,10.34166667
11848,21785,2005,-0.009219131,9.583333333
11849,21785,2006,0.006492026,10.49666667
11850,21785,2007,-0.03846063,9.376325
11851,21785,2008,-0.582341926,4.023333333
11852,21785,2009,0.822511679,4.945975
11853,21785,2010,0.205634908,5.592083333
11854,21785,2011,-0.317440581,4.891658333
11855,21785,2012,-0.16046277,4.19
11856,21785,2013,0.106001626,3.213991667
11857,21785,2014,-0.092218166,3.326658333
11858,21785,2015,0.034922098,3.195833333
11859,21785,2016,0.043189111,3.043875
11860,21806,1990,1.583329482,-4.984375
11861,21806,1991,0.999996933,-9.15625
11862,21806,1992,0.032258701,5.59375
11863,21806,1993,1.18749931,13.95833333
11864,21806,1994,-0.142858179,11.78125
11865,21806,1995,0.649999667,1.953125
11866,21806,1996,0.590908965,18.09375
11867,21872,1990,-0.181816031,2.390625
11868,21872,1991,0.16666697,1.833333333
11869,21872,1992,-8.79E-07,2.510416667
11870,21872,1993,-0.190475962,2.375
11871,21936,1990,0.779566713,76.86458333
11872,21936,1991,0.341732048,70.88541667
11873,21936,1992,-0.061298162,70.85416667
11874,21936,1993,-0.030737932,61.85416667
11875,21936,1994,0.496420939,78.79166667
11876,21936,1995,0.578458079,62.03125
11877,21936,1996,0.698922561,88.51041667
11878,21936,1997,0.835733434,82.5625
11879,21936,1998,0.010384086,99.77604167
11880,21936,1999,0.333228561,37.953125
11881,21936,2000,-0.157988531,43.51270833
11882,21936,2001,-0.115256438,39.4175
11883,21936,2002,-0.00677335,31.29833333
11884,21936,2003,0.022946136,33.98916667
11885,21936,2004,-0.174851229,28.18416667
11886,21936,2005,-0.118209528,24.37166667
11887,21936,2006,0.133267217,26.49416667
11888,21936,2007,-0.278584487,22.2825
11889,21936,2008,-0.077252154,16.01083333
11890,21936,2009,-0.01028229,16.845
11891,21936,2010,0.506344107,18.34125
11892,21936,2011,0.162962248,20.81825
11893,21936,2012,0.261791436,26.29494167
11894,21936,2013,0.094639273,30.36916667
11895,21936,2014,0.168182343,31.87333333
11896,21936,2015,0.08841006,32.58166667
11897,21936,2016,-0.010087088,33.50916667
11898,21960,1990,0.094079814,16.64583333
11899,21960,1991,0.276906743,23.125
11900,21960,1992,-0.243399118,21.25
11901,21960,1993,0.451756111,23.3125
11902,21960,1994,0.250254724,31.44791667
11903,21960,1995,-0.133998255,30.10416667
11904,21960,1996,0.322291137,29.5
11905,21960,1997,0.18123576,34.8125
